
604	-1391.5	-1289	-1405.5	-1269	
605	-2119.5	-1972	-2131.5	-1947	
606	-4781.5	-4722	-4825.5	-4708	
607	-4225	-4049.5	-4234.5	-4045	
608	-2290	-2203.5	-2341.5	-2148	
609	-4046	-3986	-4212.5	-3973.5	
610	-4048	-3985.5	-4215.5	-3976.5	
611	-1365.5	-1220.5	-1383	-1202.5	
612	-3324.5	-3094.5	-3333.5	-3030	
613	-2336.5	-2204.5	-2433.5	-2198	
614	-2453	-2308	-2458.5	-2294	
615	-4439.5	-4341.5	-4443	-4338	
616	-4996	-4933.5	-5026	-4849	
617	-1610	-1539.5	-1620.5	-1517.5	
618	-3349.5	-3109	-3358	-3100.5	
619	-4239.5	-4064	-4311	-4051.5	
620	-1611.5	-1541.5	-1624	-1516.5	
621	-3700	-3640	-3706	-3635.5	
622	-1279.5	-1210	-1375	-1127.5	
623	-3517.5	-3378	-3526.5	-3371.5	
624	-3366	-3195.5	-3481	-3109.5	
625	-4047.5	-3986	-4214.5	-3975.5	
626	-2454	-2341.5	-2459.5	-2295	
627	-1869.5	-1694.5	-1876.5	-1688.5	
628	-1104.5	-985	-1114.5	-931.5	
629	-4225.5	-4050	-4234	-4045	
630	-2272.5	-2140.5	-2284.5	-2063	
631	-1118.5	-1019	-1193.5	-1008	
632	-1893.5	-1774.5	-1929	-1767.5	
633	-2858	-2632	-2869.5	-2621.5	
634	-1382.5	-1275.5	-1400.5	-1234	
635	-4042	-3980	-4150	-3967	
636	-1259	-1130	-1275	-1122.5	
637	-3701	-3644.5	-3709.5	-3637	
638	-3325	-3095.5	-3334	-3031.5	
639	-3336	-3103	-3343.5	-3098	
640	-2291	-2203.5	-2392.5	-2149	
641	-2445.5	-2289	-2456.5	-2210.5	
642	-4350	-4328	-4357	-4261	
643	-1203	-1121.5	-1220.5	-1053	
644	-4040.5	-3977	-4046	-3966.5	
645	-2843	-2581	-2855.5	-2574.5	
646	-3937	-3789	-3945	-3775.5	
647	-3338.5	-3103.5	-3347	-3099.5	
648	-2006	-1895.5	-2020	-1885.5	
649	-1397.5	-1296	-1410	-1275	
650	-2454.5	-2342.5	-2460	-2296	
651	-2620.5	-2497	-2830.5	-2486	
652	-1746.5	-1643	-1865.5	-1629.5	
653	-4324.5	-4241.5	-4332	-4170	
654	-4231	-4058.5	-4239.5	-4049.5	
655	-3943	-3799	-3947.5	-3794.5	
656	-5198.5	-4995.5	-5204.5	-4946	
657	-3331	-3102	-3338.5	-3096	
658	-3014.5	-2924.5	-3081.5	-2914	
659	-1684.5	-1617	-1738	-1544.5	
660	-4441	-4354.5	-4444.5	-4350	
661	-3631	-3529	-3633	-3525.5	
662	-2459.5	-2347.5	-2465	-2302	
663	-2859.5	-2632	-2869.5	-2622.5	
664	-3517.5	-3378.5	-3597.5	-3371.5	
665	-4710.5	-4614	-4721	-4553	
666	-3327.5	-3098.5	-3338.5	-3090.5	
667	-1685.5	-1624.5	-1739	-1614.5	
668	-1381	-1269.5	-1398.5	-1229.5	
669	-3484.5	-3355	-3493.5	-3340.5	
670	-3495.5	-3369.5	-3513	-3365	
671	-2131.5	-2028.5	-2139.5	-1976.5	
672	-2883.5	-2705.5	-2890	-2695.5	
673	-3493	-3365	-3507	-3360	
674	-3318	-3030.5	-3329.5	-3023	
675	-3322.5	-3039	-3331.5	-3026.5	
676	-2294	-2203	-2397	-2151	
677	-4214	-3990.5	-4224.5	-3982.5	
678	-1879.5	-1771.5	-1886.5	-1748	
679	-3514.5	-3377	-3521.5	-3372	
680	-1955.5	-1890.5	-2019	-1882	
681	-5197	-4989	-5203	-4942	
682	-1395.5	-1294.5	-1409	-1270.5	
683	-1957.5	-1892.5	-2019.5	-1884	
684	-1605	-1510	-1611.5	-1505	
685	-1279.5	-1212	-1376	-1128.5	
686	-1737.5	-1634.5	-1743.5	-1623	
687	-3326	-3098	-3337	-3038	
688	-1879.5	-1771	-1885.5	-1748.5	
689	-2339	-2204.5	-2444.5	-2199.5	
690	-1218.5	-1124.5	-1260.5	-1113	
691	-1615.5	-1542	-1662.5	-1516.5	
692	-4439	-4340.5	-4443	-4336	
693	-1877	-1750.5	-1881	-1744.5	
694	-2013.5	-1920.5	-2023	-1889	
695	-2865	-2669.5	-2872	-2629	
696	-2285	-2202.5	-2338	-2144.5	
697	-3629	-3527.5	-3631.5	-3524.5	
698	-2284.5	-2202.5	-2337	-2144.5	
699	-2445.5	-2289	-2456.5	-2210.5	
700	-3596.5	-3378.5	-3623	-3375	
701	-3624.5	-3524	-3633	-3384.5	
702	-1872	-1743	-1879.5	-1694.5	
703	-1384.5	-1280	-1404.5	-1259.5	
704	-1939	-1884.5	-2008.5	-1779	
705	-4327.5	-4251.5	-4335	-4241.5	
706	-3763.5	-3654	-3774.5	-3651	
707	-3009	-2909.5	-3018	-2904.5	
708	-3493.5	-3366	-3509.5	-3361	
709	-3514.5	-3377.5	-3522	-3372	
710	-1685	-1621	-1739	-1564.5	
711	-1118.5	-1019	-1193.5	-1008	
712	-1196	-1054	-1212	-1046.5	
713	-2842.5	-2581	-2855	-2574	
714	-3358	-3124	-3364	-3101.5	
715	-1940	-1887	-2012.5	-1781.5	
716	-2198.5	-2065	-2271.5	-2039	
717	-3511	-3374	-3519	-3370.5	
718	-3700	-3640	-3706	-3635.5	
719	-1119.5	-1022	-1194.5	-1009.5	
720	-3360.5	-3130.5	-3365	-3103	
721	-2277.5	-2143	-2285	-2138.5	
722	-2455	-2344.5	-2462	-2297	
723	-4224.5	-4048.5	-4233	-4044	
724	-2188.5	-2039	-2195	-2032.5	
725	-3500	-3369.5	-3514.5	-3365.5	
726	-2139	-2037.5	-2195	-2030	
727	-2864	-2666.5	-2870	-2628.5	
728	-4325	-4246.5	-4331.5	-4174.5	
729	-3325.5	-3096.5	-3334.5	-3034	
730	-1605	-1508.5	-1611	-1504.5	
731	-1218.5	-1124.5	-1260.5	-1113	
732	-3767.5	-3658	-3787	-3651.5	
733	-4237.5	-4059.5	-4246.5	-4050.5	
734	-3009	-2917	-3070.5	-2908	
735	-1203.5	-1118	-1217.5	-1053	
736	-1603	-1505	-1610.5	-1501.5	
737	-3766	-3657.5	-3784	-3651.5	
738	-1123	-1019.5	-1198	-1011	
739	-3949.5	-3806.5	-3956.5	-3798.5	
740	-1609.5	-1531.5	-1614.5	-1514.5	
741	-3624.5	-3525	-3633.5	-3514.5	
742	-1743	-1641.5	-1861	-1625.5	
743	-2021	-1947	-2033.5	-1897.5	
744	-3014	-2924	-3080	-2914	
745	-2132.5	-2033.5	-2189.5	-1982	
746	-3763	-3653.5	-3774	-3650.5	
747	-1951.5	-1890.5	-2019.5	-1880	
748	-3934.5	-3786	-3945.5	-3768.5	
749	-2199.5	-2068	-2274	-2039.5	
750	-2200	-2135.5	-2275.5	-2042	
751	-2139	-2037	-2195	-2030	
752	-3943.5	-3802.5	-3950.5	-3795	
753	-3707	-3650	-3766	-3645	
754	-3509.5	-3372	-3516	-3369.5	
755	-2863.5	-2635.5	-2870	-2627	
756	-2136.5	-2037.5	-2194	-2027.5	
757	-2626.5	-2499.5	-2836.5	-2493	
758	-3517.5	-3378.5	-3597.5	-3371.5	
759	-1610	-1535.5	-1619	-1515.5	
760	-3320.5	-3036.5	-3331.5	-3025.5	
761	-1730.5	-1629	-1740.5	-1619.5	
762	-2198	-2061	-2269.5	-2038.5	
763	-3357.5	-3124	-3364	-3101.5	
764	-3704.5	-3648	-3763	-3641.5	
765	-1495	-1434.5	-1499.5	-1421.5	
766	-2878	-2703.5	-2885	-2674.5	
767	-1614.5	-1541.5	-1627	-1516.5	
768	-4792	-4723.5	-4834.5	-4715	
769	-5022	-4944	-5198.5	-4905	
770	-3326.5	-3098.5	-3337.5	-3039	
771	-3624.5	-3522	-3631.5	-3383.5	
772	-3328	-3099.5	-3338	-3092	
773	-2624	-2499.5	-2836	-2491.5	
774	-3700	-3641	-3707	-3636.5	
775	-3326	-3097.5	-3336.5	-3035.5	
776	-1502.5	-1449	-1510	-1432	
777	-3347	-3108	-3356.5	-3100.5	
778	-1434.5	-1326	-1489.5	-1308.5	
779	-1275	-1206	-1374	-1126	
780	-4154.5	-3989.5	-4222	-3980	
781	-2847.5	-2628	-2864	-2579	
782	-4327	-4249.5	-4334.5	-4177.5	
783	-3090	-2934	-3096	-2923.5	
784	-4309.5	-4066	-4317.5	-4054.5	
785	-1616	-1542	-1664	-1517	
786	-2274	-2141	-2286	-2134.5	
787	-1424	-1320.5	-1439.5	-1302.5	
788	-1596	-1501.5	-1611	-1496.5	
789	-5198	-4990.5	-5204	-4941.5	
790	-2024.5	-1949.5	-2116	-1900.5	
791	-1373	-1226	-1384.5	-1214.5	
792	-3510.5	-3373	-3517.5	-3370	
793	-2017.5	-1932	-2025.5	-1896.5	
794	-2024.5	-1952.5	-2119.5	-1923	
795	-2433	-2235.5	-2454	-2206.5	
796	-3491.5	-3364	-3501.5	-3357.5	
797	-4229.5	-4054.5	-4237.5	-4048.5	
798	-2563	-2469.5	-2569.5	-2465	
799	-2030.5	-1958.5	-2127	-1938	
800	-2202	-2139	-2281.5	-2053	
801	-1949	-1889.5	-2017.5	-1828.5	
802	-1925.5	-1781.5	-1945	-1772	
803	-1624	-1541	-1683	-1532	
804	-1749	-1643.5	-1868	-1629.5	
805	-3354.5	-3118	-3361.5	-3101	
806	-3943	-3799	-3947.5	-3794.5	
807	-3626.5	-3527	-3631.5	-3521.5	
808	-2847	-2627.5	-2863.5	-2578.5	
809	-3930.5	-3771	-3943	-3708.5	
810	-3325	-3096	-3334.5	-3032.5	
811	-2199.5	-2139.5	-2279.5	-2044.5	
812	-3015.5	-2925	-3083.5	-2914	
813	-3074.5	-2928	-3090	-2917.5	
814	-1860	-1687	-1870.5	-1634	
815	-2341.5	-2207.5	-2450.5	-2201.5	
816	-3649.5	-3634.5	-3702.5	-3540	
817	-2873	-2696.5	-2879	-2666	
818	-1105.5	-995.5	-1115	-933	
819	-1892.5	-1774.5	-1928.5	-1766.5	
820	-1916	-1776	-1936	-1769.5	
821	-2449	-2292	-2458.5	-2235	
822	-3945	-3802.5	-3951.5	-3795.5	
823	-3624	-3518.5	-3630.5	-3380.5	
824	-1493.5	-1424.5	-1497.5	-1417.5	
825	-2864	-2666.5	-2870	-2628.5	
826	-1218.5	-1124.5	-1260.5	-1113	
827	-4345	-4270	-4352	-4258.5	
828	-3493	-3365.5	-3507.5	-3360	
829	-3326	-3098	-3337	-3038	
830	-1687	-1625	-1739	-1616	
831	-1730.5	-1629	-1740.5	-1619.5	
832	-2449	-2292.5	-2458.5	-2236	
833	-1737	-1634.5	-1742.5	-1623.5	
834	-1864	-1691	-1873.5	-1642.5	
835	-3508.5	-3371.5	-3514.5	-3368.5	
836	-3789	-3709.5	-3930	-3655	
837	-2909.5	-2891	-2919	-2882.5	
838	-3515	-3377.5	-3522.5	-3371.5	
839	-1610.5	-1541.5	-1622.5	-1517.5	
840	-5000	-4935.5	-5035.5	-4852	
841	-1105.5	-995.5	-1115	-933	
842	-1610	-1539	-1620	-1517.5	
843	-1931.5	-1828.5	-1953.5	-1773.5	
844	-1956	-1891.5	-2019	-1882.5	
845	-1257	-1128.5	-1267.5	-1120.5	
846	-4999	-4934	-5033	-4850.5	
847	-3313.5	-3027	-3328.5	-3017.5	
848	-3096.5	-3011.5	-3310.5	-2924	
849	-1743	-1641.5	-1861	-1626	
850	-4491.5	-4370	-4531	-4361	
851	-1279.5	-1213	-1377	-1129	
852	-1920	-1778	-1937.5	-1771	
853	-4314	-4069.5	-4320.5	-4055	
854	-1257	-1128.5	-1267.5	-1120.5	
855	-1385	-1284	-1403.5	-1262.5	
856	-4359.5	-4335	-4441.5	-4327	
857	-1397.5	-1296	-1410	-1275	
858	-1417	-1315	-1430.5	-1297	
859	-2827.5	-2571.5	-2844	-2495.5	
860	-2833.5	-2575	-2847	-2500.5	
861	-3318	-3030.5	-3329.5	-3023	
862	-3949.5	-3805.5	-3956	-3798	
863	-1684.5	-1617	-1738	-1544.5	
864	-1285	-1217	-1380.5	-1132.5	
865	-2445.5	-2286.5	-2456.5	-2207.5	
866	-3326.5	-3098.5	-3337.5	-3039	
867	-4226	-4053	-4234.5	-4046.5	
868	-3958	-3811	-3965	-3802	
869	-1686	-1624.5	-1739	-1615	
870	-3514.5	-3377	-3521	-3372	
871	-3625	-3527.5	-3631.5	-3519.5	
872	-2866	-2670.5	-2873	-2629.5	
873	-3336	-3103	-3343.5	-3098	
874	-2868.5	-2674	-2875	-2631	
875	-3516	-3377.5	-3523.5	-3371.5	
876	-4656	-4549	-4683.5	-4541	
877	-3324.5	-3091	-3332.5	-3027	
878	-1617	-1541.5	-1667.5	-1518	
879	-1513	-1454	-1531	-1444.5	
880	-2912	-2894	-3001	-2883	
881	-1889.5	-1773.5	-1926	-1764.5	
882	-3959	-3811	-3967	-3802	
883	-2848	-2628	-2864.5	-2579.5	
884	-3627.5	-3527.5	-3631	-3522.5	
885	-3338	-3103.5	-3345.5	-3099.5	
886	-1446	-1409.5	-1495.5	-1326	
887	-4324.5	-4240.5	-4331.5	-4169.5	
888	-1883.5	-1773	-1894	-1747.5	
889	-4042	-3981	-4150.5	-3967.5	
890	-2134.5	-2034.5	-2192	-1983.5	
891	-2339	-2204.5	-2444.5	-2199.5	
892	-1428.5	-1321.5	-1444	-1303	
893	-2454	-2309	-2458.5	-2294	
894	-1382.5	-1275.5	-1400.5	-1234	
895	-1432.5	-1325	-1488	-1307	
896	-2459.5	-2346	-2464.5	-2299.5	
897	-2843	-2581	-2855.5	-2574.5	
898	-2872.5	-2699	-2879.5	-2667	
899	-1860	-1685	-1869	-1629.5	
900	-1734.5	-1632.5	-1741.5	-1621.5	
901	-3328	-3099.5	-3338	-3092	
902	-2846	-2624	-2860	-2577.5	
903	-1607	-1514.5	-1611	-1507	
904	-3318.5	-3031.5	-3329.5	-3024	
905	-2457.5	-2345	-2464	-2297	
906	-1940	-1885.5	-2011	-1780	
907	-3944.5	-3802.5	-3951	-3795.5	
908	-1204.5	-1112.5	-1214.5	-1051.5	
909	-3624.5	-3522.5	-3632	-3384	
910	-3512.5	-3374.5	-3520	-3370.5	
911	-4156.5	-3989.5	-4223	-3981	
912	-1382.5	-1275.5	-1400.5	-1234	
913	-3523.5	-3378.5	-3620	-3374	
914	-4319.5	-4170.5	-4327	-4061	
915	-3316.5	-3029.5	-3329	-3021.5	
916	-5003	-4939	-5041	-4856.5	
917	-2621.5	-2499	-2834.5	-2489.5	
918	-1269	-1201	-1371	-1125.5	
919	-3009.5	-2923.5	-3076.5	-2911.5	
920	-1196	-1054	-1212	-1046.5	
921	-1920	-1778	-1937.5	-1771	
922	-2461.5	-2347.5	-2467	-2304	
923	-2558	-2463	-2569.5	-2454.5	
924	-2460.5	-2347.5	-2466	-2303.5	
925	-2020.5	-1946	-2033	-1898	
926	-2135.5	-2037.5	-2194	-2025.5	
927	-4334.5	-4259.5	-4342.5	-4249.5	
928	-4328	-4252.5	-4334.5	-4243.5	
929	-2452	-2299.5	-2459	-2290	
930	-1390.5	-1289	-1405	-1268	
931	-2472.5	-2349	-2559.5	-2342.5	
932	-3934.5	-3784	-3945.5	-3714	
933	-1888	-1773.5	-1921.5	-1749.5	
934	-4679.5	-4554	-4694	-4545	
935	-3509	-3371.5	-3514.5	-3369	
936	-1744	-1642	-1862.5	-1627.5	
937	-2456.5	-2344.5	-2463	-2297	
938	-1733	-1630	-1741.5	-1620	
939	-1286	-1218.5	-1382	-1133.5	
940	-1378	-1262	-1390	-1223.5	
941	-3794.5	-3709.5	-3931	-3657	
942	-3895.5	-3711	-3935	-3706	
943	-2876	-2702	-2883	-2672	
944	-1685	-1620	-1739	-1563.5	
945	-1381	-1274	-1399	-1231.5	
946	-4325.5	-4248	-4333	-4175	
947	-3519.5	-3378.5	-3604.5	-3372	
948	-3079	-2929.5	-3091	-2920.5	
949	-1950	-1890.5	-2018.5	-1880	
950	-3510	-3373	-3517.5	-3370	
951	-3305	-3023.5	-3328	-2967.5	
952	-3630	-3528	-3632	-3525	
953	-3936.5	-3788.5	-3945	-3774.5	
954	-1378	-1262	-1390	-1223.5	
955	-1870.5	-1698	-1877.5	-1690.5	
956	-3513	-3375	-3520	-3371	
957	-1897.5	-1774.5	-1932.5	-1768.5	
958	-3511	-3374	-3519.5	-3370.5	
959	-3009	-2917	-3070.5	-2908	
960	-1111	-1018	-1190.5	-1004.5	
961	-1368.5	-1222.5	-1384	-1208	
962	-1734.5	-1631	-1741.5	-1621	
963	-4774.5	-4684	-4788	-4615	
964	-1398.5	-1299.5	-1411.5	-1278	
965	-1607	-1514.5	-1611	-1507	
966	-3083	-2930.5	-3091	-2923	
967	-2872	-2695.5	-2878.5	-2637.5	
968	-3321	-3039	-3331	-3026	
969	-2888	-2774	-2894	-2699.5	
970	-3766.5	-3658	-3785.5	-3651.5	
971	-4239.5	-4064	-4311	-4051.5	
972	-1108.5	-1013.5	-1188.5	-997	
973	-4039	-3971.5	-4044	-3963	
974	-1871.5	-1744	-1879.5	-1695.5	
975	-2445.5	-2286	-2456	-2207.5	
976	-1107.5	-1012.5	-1186	-985.5	
977	-3325	-3096	-3334.5	-3032.5	
978	-2186	-2039	-2195	-2032	
979	-3368.5	-3339	-3487	-3124	
980	-1743	-1641.5	-1861	-1625.5	
981	-3324.5	-3092	-3332.5	-3028	
982	-2872.5	-2697.5	-2879.5	-2666	
983	-3495.5	-3369.5	-3513	-3365	
984	-1443	-1401.5	-1493.5	-1317.5	
985	-4483	-4368	-4493.5	-4360	
986	-4718	-4616	-4777	-4604	
987	-2565	-2473.5	-2571.5	-2467.5	
988	-2844.5	-2583	-2857	-2575	
989	-1497	-1446.5	-1504	-1427.5	
990	-4900	-4799	-4934	-4793.5	
991	-4228	-4053.5	-4235.5	-4047.5	
992	-1187	-1052.5	-1207.5	-1017	
993	-1153	-1046.5	-1199	-1013	
994	-1884	-1773	-1894.5	-1748	
995	-1443	-1401.5	-1493.5	-1317.5	
996	-2445.5	-2289	-2456.5	-2210.5	
997	-4337	-4264	-4345	-4252	
998	-3312.5	-3026.5	-3328.5	-3016	
999	-2457	-2345	-2463.5	-2297	
1000	-1878.5	-1767.5	-1884	-1745.5	
KDE_Model()	
@	
@_Kernel	-1.02	1	-2	2	
@_Scale	0.044	0.221	0.031	0.374	
@1	-2846	-2623.5	-2858.5	-2576.5	
@2	-2843.5	-2583	-2855.5	-2575	
@3	-4945.5	-4848	-4989	-4840.5	
@4	-3360	-3134.5	-3365	-3104	
@5	-1733	-1633.5	-1740.5	-1621.5	
@6	-3769	-3659.5	-3794.5	-3651.5	
@7	-1609.5	-1543.5	-1621	-1527	
@8	-2463.5	-2347	-2468.5	-2305	
@9	-1269	-1202.5	-1369.5	-1125.5	
@10	-2030.5	-1954.5	-2128	-1934.5	
@11	-4234	-4056	-4243	-4049.5	
@12	-2019.5	-1942.5	-2032	-1897.5	
@13	-3314.5	-3028	-3329.5	-2937	
@14	-2201	-2135.5	-2278	-2041.5	
@15	-2560	-2468	-2569.5	-2461.5	
@16	-3511	-3378	-3522.5	-3372	
@17	-1363.5	-1219.5	-1382.5	-1200.5	
@18	-3505.5	-3374.5	-3517.5	-3370	
@19	-4537	-4458	-4584	-4449	
@20	-4689.5	-4606.5	-4710	-4549.5	
@21	-3943.5	-3797	-3947	-3793	
@22	-2571.5	-2486	-2578.5	-2469	
@23	-3324.5	-3162	-3334.5	-3032.5	
@24	-2186.5	-2039	-2195	-2032	
@25	-4049	-3985.5	-4217.5	-3976	
@26	-2138.5	-2037	-2194.5	-2029.5	
@27	-1871.5	-1744.5	-1879.5	-1696.5	
@28	-1112	-1036	-1185.5	-1004	
@29	-1270.5	-1208.5	-1373.5	-1126.5	
@30	-3891	-3709	-3932	-3658.5	
@31	-2451.5	-2343	-2460	-2298.5	
@32	-4534.5	-4454.5	-4547.5	-4446	
@33	-1217	-1124.5	-1260.5	-1083	
@34	-2443.5	-2288	-2456.5	-2209.5	
@35	-2196.5	-2053.5	-2203	-2036	
@36	-1390	-1286	-1405	-1266.5	
@37	-3631	-3528.5	-3633	-3525.5	
@38	-2575	-2489.5	-2619	-2470.5	
@39	-1389	-1284.5	-1405	-1265.5	
@40	-2565	-2474	-2571.5	-2469	
@41	-1389	-1285	-1405	-1265.5	
@42	-2294.5	-2203.5	-2399.5	-2150	
@43	-2450	-2339	-2457.5	-2294.5	
@44	-2016.5	-1926	-2024.5	-1894	
@45	-4326	-4247	-4333.5	-4175	
@46	-1489.5	-1416.5	-1495.5	-1409.5	
@47	-3010.5	-2924	-3080	-2914	
@48	-4532.5	-4453	-4546.5	-4445	
@49	-3015.5	-2924.5	-3085.5	-2915	
@50	-3340	-3136	-3345.5	-3103.5	
@51	-2845	-2623	-2858	-2576.5	
@52	-3329	-3160.5	-3338	-3095.5	
@53	-2139	-2037.5	-2194.5	-2030	
@54	-2470	-2349	-2556	-2340.5	
@55	-2870	-2678.5	-2877	-2634.5	
@56	-1123	-1047.5	-1200	-1015.5	
@57	-2289.5	-2203	-2341	-2147.5	
@58	-2896.5	-2873	-2904.5	-2704.5	
@59	-1879.5	-1767	-1884.5	-1745.5	
@60	-3635.5	-3532.5	-3639	-3526	
@61	-3632	-3530	-3634.5	-3526	
@62	-1383.5	-1279.5	-1404.5	-1259.5	
@63	-3342.5	-3124.5	-3349	-3103.5	
@64	-3346.5	-3121.5	-3351.5	-3105	
@65	-3939.5	-3793	-3946	-3782	
@66	-3352	-3120.5	-3357	-3104.5	
@67	-1933.5	-1828.5	-1953.5	-1773.5	
@68	-3712	-3651.5	-3764.5	-3649	
@69	-1731.5	-1633.5	-1741	-1620.5	
@70	-3514.5	-3378	-3524	-3371.5	
@71	-2872	-2694.5	-2879	-2638.5	
@72	-3020.5	-2924.5	-3089	-2915.5	
@73	-2134.5	-2037	-2193.5	-2025	
@74	-4235.5	-4059.5	-4246.5	-4050	
@75	-2137	-2037.5	-2194.5	-2027.5	
@76	-1124	-1049	-1202	-1018	
@77	-1211	-1123.5	-1255.5	-1055.5	
@78	-4235	-4058.5	-4245	-4050	
@79	-3351.5	-3122.5	-3356.5	-3104	
@80	-3314.5	-3029	-3330	-3011.5	
@81	-2435	-2237.5	-2453	-2207.5	
@82	-2340.5	-2208	-2446.5	-2201	
@83	-1611	-1544	-1624	-1518	
@84	-2620	-2494.5	-2661	-2477.5	
@85	-4779	-4696.5	-4790	-4619.5	
@86	-1764.5	-1688	-1872	-1639.5	
@87	-2292.5	-2203	-2395	-2149	
@88	-1211	-1124	-1256.5	-1056	
@89	-3913.5	-3712	-3941	-3706	
@90	-3700	-3643.5	-3707.5	-3638	
@91	-3012.5	-2924	-3083.5	-2914	
@92	-4225	-4050	-4234.5	-4045	
@93	-2565.5	-2474	-2571.5	-2469	
@94	-3507.5	-3376	-3519	-3370.5	
@95	-1931	-1825	-1948.5	-1773	
@96	-3354	-3125.5	-3359	-3104	
@97	-2869	-2674.5	-2876	-2634.5	
@98	-4422	-4360.5	-4448.5	-4354.5	
@99	-3514.5	-3378	-3524.5	-3371.5	
@100	-4248	-4064.5	-4318	-4054	
@101	-1395	-1293.5	-1409	-1270	
@102	-2560	-2468	-2569.5	-2461	
@103	-1967	-1897.5	-2019.5	-1887	
@104	-4989	-4908.5	-5001.5	-4846	
@105	-1876	-1749	-1882.5	-1741.5	
@106	-4243.5	-4061	-4314.5	-4052	
@107	-2865.5	-2672.5	-2873.5	-2631	
@108	-2198.5	-2064	-2273.5	-2038.5	
@109	-3507.5	-3376.5	-3519	-3370.5	
@110	-1609.5	-1540.5	-1619.5	-1517.5	
@111	-2444.5	-2293.5	-2458.5	-2237.5	
@112	-1873.5	-1745	-1880	-1699.5	
@113	-1405.5	-1303	-1415.5	-1286.5	
@114	-2434.5	-2236.5	-2453	-2207	
@115	-4343.5	-4265	-4349.5	-4255.5	
@116	-1730	-1631.5	-1739.5	-1619	
@117	-3331.5	-3159.5	-3338	-3098.5	
@118	-2024.5	-1951.5	-2122	-1923.5	
@119	-2129.5	-1980.5	-2137	-1969.5	
@120	-2845	-2622	-2856.5	-2576.5	
@121	-3492.5	-3365	-3505	-3359.5	
@122	-2559.5	-2469	-2569.5	-2462.5	
@123	-2867.5	-2674.5	-2875	-2633	
@124	-3938.5	-3791.5	-3945.5	-3779.5	
@125	-2854	-2631	-2867.5	-2587.5	
@126	-3343	-3123.5	-3349	-3104	
@127	-3346.5	-3120.5	-3351	-3105	
@128	-1597.5	-1502.5	-1611	-1497.5	
@129	-4233	-4056	-4242	-4049.5	
@130	-4223.5	-4046.5	-4232	-3998	
@131	-2872	-2697.5	-2880	-2668	
@132	-1273.5	-1209.5	-1374	-1126.5	
@133	-4654	-4547.5	-4682	-4540	
@134	-2564	-2473	-2571.5	-2467	
@135	-1945	-1890.5	-2014	-1828.5	
@136	-3352.5	-3123.5	-3358	-3104	
@137	-3497	-3369.5	-3512.5	-3365.5	
@138	-4324.5	-4244.5	-4333	-4171	
@139	-2833.5	-2576.5	-2848	-2500.5	
@140	-3701.5	-3647	-3754	-3639.5	
@141	-2560	-2469.5	-2569.5	-2464	
@142	-2186	-2039	-2195	-2032.5	
@143	-2560	-2469	-2569.5	-2463	
@144	-1439.5	-1399.5	-1491.5	-1314	
@145	-1410	-1307	-1420.5	-1290	
@146	-2450.5	-2342	-2459	-2296	
@147	-1764.5	-1687.5	-1871.5	-1638.5	
@148	-1730	-1630.5	-1739.5	-1618.5	
@149	-3524.5	-3378.5	-3621.5	-3374.5	
@150	-2281	-2145.5	-2289	-2139.5	
@151	-4603	-4503.5	-4665.5	-4459	
@152	-1502.5	-1446	-1511	-1431	
@153	-3337	-3147.5	-3341.5	-3103	
@154	-1439	-1396.5	-1490	-1313.5	
@155	-1609.5	-1539	-1619.5	-1517.5	
@156	-1871	-1698	-1877.5	-1691.5	
@157	-2201.5	-2136.5	-2279.5	-2043.5	
@158	-2131.5	-2031.5	-2140	-1979	
@159	-3984.5	-3956.5	-4039.5	-3948.5	
@160	-2131	-2025	-2138.5	-1974.5	
@161	-2866	-2673	-2874	-2631.5	
@162	-2451	-2343	-2459.5	-2297	
@163	-2845.5	-2629.5	-2863	-2579.5	
@164	-3646.5	-3542.5	-3652	-3531	
@165	-1490.5	-1419.5	-1496	-1413	
@166	-4034.5	-3964.5	-4042.5	-3954.5	
@167	-2464	-2347	-2468.5	-2305	
@168	-1397	-1295	-1409.5	-1274.5	
@169	-2830.5	-2574	-2845	-2497.5	
@170	-3311	-3021	-3325	-2931.5	
@171	-4229	-4054.5	-4238	-4048	
@172	-1118.5	-1048.5	-1195	-1012	
@173	-3324	-3160	-3333	-3026.5	
@174	-2575.5	-2489.5	-2619	-2470.5	
@175	-1880.5	-1772.5	-1889	-1747.5	
@176	-2197	-2057	-2269.5	-2036.5	
@177	-3630.5	-3529	-3632.5	-3525	
@178	-1419	-1315	-1433	-1297	
@179	-1372.5	-1228.5	-1384.5	-1215.5	
@180	-2838	-2579	-2851	-2572	
@181	-3935	-3784.5	-3946	-3712.5	
@182	-2190	-2041.5	-2197	-2033	
@183	-3624.5	-3527	-3633	-3411.5	
@184	-3941.5	-3795.5	-3946.5	-3789.5	
@185	-3328	-3163.5	-3337.5	-3094.5	
@186	-3701.5	-3647.5	-3756.5	-3639.5	
@187	-2854	-2631	-2867.5	-2620.5	
@188	-4345.5	-4270	-4353	-4258	
@189	-3937.5	-3789.5	-3946	-3775	
@190	-2565.5	-2474	-2571.5	-2469	
@191	-3018	-2925	-3087	-2915	
@192	-3771	-3661	-3887.5	-3652.5	
@193	-2021	-1944.5	-2106.5	-1897	
@194	-2873	-2699	-2880.5	-2670	
@195	-1685	-1618	-1738.5	-1544.5	
@196	-2571	-2485.5	-2576.5	-2470	
