"","cra","cra.error","phi_m","sig_m"
"559",4122,20,0.598616975656343,0.00149039456157436
"560",5788,20,0.486495404846688,0.00121124213829625
"561",4376,20,0.579985083247631,0.00144400618261579
"562",4996,20,0.536904779209263,0.00133674786308792
"563",3407,20,0.654341768391258,0.00162913424222895
"564",4466,20,0.573523321113191,0.00142791814045361
"565",2907,20,0.696364369821872,0.00173375916798674
"566",5206,20,0.523050802104352,0.00130225520255036
"567",3902,20,0.615237875501013,0.00153177611228934
"568",3745,20,0.627380592392376,0.00156200819716762
"569",2929,20,0.694459843892789,0.00172901741290375
"570",4728,20,0.555119351880028,0.00138209722863196
"571",4782,20,0.5514002039276,0.00137283755490502
"572",4936,20,0.540930036790874,0.0013467696671004
"573",3265,20,0.66601146068867,0.00165818862364912
"574",3399,20,0.654993746684229,0.00163075749205584
"575",4088,20,0.601156015916279,0.00149671608593621
"576",4171,20,0.594976623048896,0.00148133106697098
"577",4483,20,0.572310874079187,0.00142489947486415
"578",3871,20,0.617616715591463,0.00153769878150495
"579",3606,20,0.638331017145327,0.00158927179670192
"580",4715,20,0.556018442392477,0.00138433572113153
"581",5606,20,0.497643520302798,0.0012389979342781
"582",4794,20,0.550577116327455,0.00137078828912599
"583",3294,20,0.663611421990812,0.00165221317562757
"584",5572,20,0.499754280579451,0.00124425315717528
"585",4006,20,0.607323979262899,0.00151207264848226
"586",4354,20,0.581575667122624,0.00144796630679105
"587",3175,20,0.673515266513736,0.00167687107310777
"588",5261,20,0.519481832174685,0.00129336943153164
"589",3333,20,0.660397414571387,0.00164421116537131
"590",3634,20,0.636109909848752,0.0015837418395338
"591",3415,20,0.653690439075009,0.00162751260817878
"592",5375,20,0.512161691015469,0.00127514425747658
"593",4454,20,0.574380712239709,0.00143005281274669
"594",3426,20,0.652795919735954,0.00162528549666614
"595",4314,20,0.584478821808483,0.00145519437771314
"596",4683,20,0.55823779708634,0.00138986131479233
"597",3142,20,0.676287794733445,0.00168377391941602
"598",5167,20,0.52559637409117,0.00130859298914769
"599",3301,20,0.663033399261998,0.00165077405517739
"600",3475,20,0.648826090236989,0.00161540169360635
"601",4209,20,0.592168740583155,0.00147434019814056
"602",3507,20,0.646246588747868,0.00160897943171385
"603",5170,20,0.52540012179122,0.00130810437393557
"604",3070,20,0.682376627267521,0.00169893346761489
"605",3653,20,0.634607133018254,0.00158000033117952
"606",5885,20,0.480656206143444,0.00119670411090114
"607",5297,20,0.517158976041463,0.00128758614724627
"608",3820,20,0.621550321130886,0.00154749239669087
"609",5231,20,0.521425513493977,0.00129820867295899
"610",5237,20,0.521036196304384,0.00129723937832537
"611",3020,20,0.686637206796324,0.00170954115970702
"612",4473,20,0.573023767452536,0.00142667438678585
"613",3833,20,0.620545264546192,0.00154499007729663
"614",3885,20,0.616541263871117,0.00153502119723918
"615",5533,20,0.502186473574504,0.00125030866071083
"616",6055,20,0.470591099282415,0.00117164471376177
"617",3314,20,0.661961263891545,0.00164810472772699
"618",4523,20,0.569468158596854,0.00141782188123205
"619",5335,20,0.514718339612109,0.00128150962184018
"620",3319,20,0.661549365912249,0.00164707921302689
"621",4893,20,0.543833355257158,0.0013539981457915
"622",3004,20,0.688006202643437,0.00171294958955169
"623",4699,20,0.557127014621042,0.00138709576651573
"624",4565,20,0.566498502734197,0.00141042824034407
"625",5235,20,0.521165936392435,0.00129756239609719
"626",3888,20,0.616311053681295,0.00153444803605451
"627",3453,20,0.650605467580674,0.0016198318625188
"628",2862,20,0.700276274754681,0.00174349875452429
"629",5298,20,0.517094600741112,0.00128742587013846
"630",3771,20,0.62535326438031,0.00155696069807123
"631",2899,20,0.69705821893109,0.00173548666483528
"632",3526,20,0.644719864536655,0.00160517830085063
"633",4137,20,0.597500222714585,0.00148761414842421
"634",3056,20,0.683566917619073,0.00170189696905035
"635",5213,20,0.522595211314438,0.00130112090455481
"636",2984,20,0.689721286394658,0.0017172196847869
"637",4907,20,0.542886381992464,0.00135164043817369
"638",4475,20,0.572881117772552,0.00142631922761746
"639",4502,20,0.570958819177838,0.00142153322339808
"640",3822,20,0.621395591153809,0.00154710716084603
"641",3866,20,0.618001259950871,0.00153865619308072
"642",5480,20,0.505510745881944,0.00125858520075176
"643",2946,20,0.692991733099441,0.00172536221361743
"644",5206,20,0.523050802104352,0.00130225520255036
"645",4108,20,0.599661161494378,0.00149299430223921
"646",5040,20,0.533971973326794,0.00132944596869611
"647",4507,20,0.570603546450098,0.00142064869027785
"648",3590,20,0.639603701618155,0.00159244043724177
"649",3076,20,0.681867137524697,0.00169766497578662
"650",3890,20,0.61615762797791,0.00153406604749884
"651",4056,20,0.603555537809702,0.00150269024725433
"652",3421,20,0.653202367590169,0.00162629744202706
"653",5394,20,0.51095173545463,0.00127213179498227
"654",5318,20,0.515808776213046,0.00128422451441067
"655",5061,20,0.532577878086905,0.00132597504814367
"656",6114,20,0.467147409297781,0.0011630708559636
"657",4493,20,0.571598867609646,0.00142312677109336
"658",4380,20,0.579696353902881,0.00144328732454346
"659",3366,20,0.65769003099537,0.00163747051162796
"660",5561,20,0.500439088580295,0.0012459581441063
"661",4782,20,0.5514002039276,0.00137283755490502
"662",3906,20,0.614931596540071,0.00153101356041347
"663",4138,20,0.597425846636668,0.00148742897208183
"664",4700,20,0.557057664149404,0.00138692310257539
"665",5808,20,0.485285669290667,0.00120823022355451
"666",4484,20,0.572239633539778,0.00142472210516564
"667",3380,20,0.656544799887738,0.00163461919553775
"668",3053,20,0.683822249839582,0.00170253267730507
"669",4599,20,0.564105841814979,0.00140447116099833
"670",4652,20,0.56039624425709,0.00139523526517388
"671",3683,20,0.632241552513242,0.00157411067474976
"672",4203,20,0.592611207865627,0.00147544182214771
"673",4635,20,0.561583450013594,0.00139819108680093
"674",4458,20,0.574094772874245,0.00142934090096912
"675",4465,20,0.573594721464312,0.00142809590804011
"676",3825,20,0.621163568407926,0.00154652948688641
"677",5256,20,0.51980527518284,0.00129417471724845
"678",3502,20,0.646648958816903,0.00160998122449123
"679",4689,20,0.557820994370205,0.00138882358862245
"680",3584,20,0.640081612207349,0.00159363030550815
"681",6102,20,0.467845773302805,0.00116480959368307
"682",3074,20,0.682036925157666,0.00169808770112702
"683",3587,20,0.639842612292693,0.00159303526028306
"684",3288,20,0.664107271099998,0.0016534477059629
"685",3006,20,0.687834929006621,0.00171252316446314
"686",3402,20,0.654749178731373,0.00163014858391976
"687",4481,20,0.572453381766219,0.00142525428050845
"688",3501,20,0.646729462888858,0.00161018165788338
"689",3836,20,0.62031355930355,0.00154441319383431
"690",2964,20,0.69144064556122,0.00172150042465136
"691",3324,20,0.661137724231855,0.00164605433644182
"692",5529,20,0.502436597575598,0.00125093140190613
"693",3488,20,0.647776928307304,0.00161278956381751
"694",3598,20,0.638967042517714,0.00159085532806601
"695",4150,20,0.596534055514955,0.00148520865309338
"696",3810,20,0.622324549133893,0.00154942001527174
"697",4774,20,0.55194961247993,0.00137420543378546
"698",3809,20,0.622402024956903,0.00154961290914205
"699",3866,20,0.618001259950871,0.00153865619308072
"700",4718,20,0.555810830803978,0.00138381882435946
"701",4757,20,0.55311892395186,0.0013771167034778
"702",3469,20,0.649310891776263,0.00161660871847694
"703",3060,20,0.683226622956472,0.00170104972726621
"704",3563,20,0.641757113134883,0.00159780185020511
"705",5414,20,0.509681185978454,0.00126896847000735
"706",4955,20,0.53965211749796,0.00134358799327265
"707",4352,20,0.581720481780024,0.00144832685616837
"708",4640,20,0.561234011004268,0.00139732107806366
"709",4690,20,0.557751557512839,0.00138865070960498
"710",3372,20,0.657198973254879,0.00163624791050636
"711",2899,20,0.69705821893109,0.00173548666483528
"712",2927,20,0.694632767159798,0.00172944794512585
"713",4107,20,0.599735815856123,0.00149318017143315
"714",4539,20,0.568335029940183,0.00141500069697543
"715",3567,20,0.641437632313538,0.00159700642926313
"716",3745,20,0.627380592392376,0.00156200819716762
"717",4678,20,0.558585370574328,0.00139072667888542
"718",4893,20,0.543833355257158,0.0013539981457915
"719",2901,20,0.696884691867279,0.00173505462932224
"720",4544,20,0.567981389835898,0.00141412022864658
"721",3781,20,0.624575268381713,0.00155502369819921
"722",3895,20,0.61577423079784,0.00153311149208973
"723",5293,20,0.517416557396389,0.00128822745523812
"724",3715,20,0.629727985240389,0.00156785257124459
"725",4657,20,0.560047543973243,0.0013943670956635
"726",3711,20,0.630041633838186,0.00156863347152542
"727",4146,20,0.596831171213217,0.0014859483909205
"728",5401,20,0.510506683265001,0.00127102373525458
"729",4477,20,0.572738503604065,0.0014259641568631
"730",3286,20,0.664272636455494,0.001653859421027
"731",2964,20,0.69144064556122,0.00172150042465136
"732",4966,20,0.538913649827932,0.00134174940826075
"733",5329,20,0.51510293611199,0.00128246716323164
"734",4364,20,0.580852134412915,0.00144616490579588
"735",2942,20,0.693336891470143,0.00172622156472088
"736",3281,20,0.664686230014427,0.00165488915726236
"737",4963,20,0.539114949825528,0.00134225059087645
"738",2906,20,0.696451063176236,0.00173397501102013
"739",5084,20,0.531055187697221,0.00132218396040638
"740",3301,20,0.663033399261998,0.00165077405517739
"741",4759,20,0.552981229423333,0.00137677388129798
"742",3414,20,0.653771819770711,0.00162771522412725
"743",3621,20,0.637140175471599,0.00158630692262318
"744",4379,20,0.579768522761039,0.00144346700550489
"745",3693,20,0.631454986861443,0.00157215233875624
"746",4953,20,0.539786493024532,0.00134392255203419
"747",3581,20,0.640320701395458,0.00159422557300002
"748",5035,20,0.534304438276723,0.00133027371661079
"749",3748,20,0.627146334908362,0.00156142495931374
"750",3752,20,0.626834127654123,0.001560647647589
"751",3710,20,0.630120070393806,0.0015688287573604
"752",5067,20,0.532180234094867,0.00132498502202133
"753",4933,20,0.541132089967928,0.00134727272492949
"754",4670,20,0.55914193834056,0.00139211238227452
"755",4144,20,0.596979784551895,0.00148631839798804
"756",3706,20,0.630433914277443,0.00156961014385022
"757",4069,20,0.602579579070914,0.00150026037363604
"758",4700,20,0.557057664149404,0.00138692310257539
"759",3309,20,0.662373418329322,0.00164913088093943
"760",4463,20,0.573737548834456,0.001428451509609
"761",3390,20,0.655727998798967,0.00163258558147384
"762",3743,20,0.627536812658599,0.00156239714342985
"763",4538,20,0.568405784378927,0.00141517685641461
"764",4923,20,0.541806145797577,0.00134895094185878
"765",3189,20,0.672342479032817,0.00167395114909204
"766",4190,20,0.593571021485452,0.00147783149878116
"767",3322,20,0.661302350158353,0.00164646421052746
"768",5903,20,0.479580378228177,0.00119402559001164
"769",6079,20,0.469187223832554,0.00116814944312848
"770",4482,20,0.572382123487633,0.00142507686664417
"771",4753,20,0.553394415876911,0.00137780260395098
"772",4486,20,0.572097179063656,0.00142436743200213
"773",4066,20,0.602804660153675,0.00150082076472968
"774",4897,20,0.543562623038602,0.00135332409570174
"775",4480,20,0.572524648916051,0.00142543171645973
"776",3217,20,0.670003027015185,0.00166812654553762
"777",4520,20,0.569680871596409,0.00141835147913957
"778",3133,20,0.677045917610142,0.00168566144058295
"779",3000,20,0.688348877871142,0.00171380275829987
"780",5248,20,0.520323202926967,0.00129546421742056
"781",4124,20,0.598467954752045,0.00149002353977853
"782",5410,20,0.509935042870719,0.00126960050509329
"783",4409,20,0.577607360297672,0.00143808629477822
"784",5349,20,0.51382206412303,0.00127927813798837
"785",3325,20,0.661055426637609,0.00164584943766366
"786",3774,20,0.625119763879801,0.00155637934490178
"787",3120,20,0.678142484607768,0.00168839159618516
"788",3271,20,0.665514189835208,0.00165695055355461
"789",6105,20,0.46767108448538,0.00116437466571737
"790",3627,20,0.636664461076979,0.00158512252228801
"791",3029,20,0.685868344063496,0.00170762689919954
"792",4675,20,0.558794018534515,0.00139124615594302
"793",3608,20,0.638172109748303,0.00158887616020989
"794",3629,20,0.636505968555747,0.00158472791872463
"795",3858,20,0.618617028996927,0.0015401892916642
"796",4629,20,0.562003064028958,0.00139923581234647
"797",5313,20,0.516129932280262,0.00128502410626232
"798",3993,20,0.608307622196421,0.00151452165366966
"799",3640,20,0.635634964691743,0.00158255935439249
"800",3763,20,0.625976358875434,0.00155851203504403
"801",3578,20,0.640559879890367,0.00159482106284169
"802",3542,20,0.643436999914635,0.00160198431448932
"803",3337,20,0.660068654197558,0.00164339264085039
"804",3424,20,0.652958468519909,0.00162569019922796
"805",4531,20,0.568901312150116,0.00141641058670513
"806",5061,20,0.532577878086905,0.00132597504814367
"807",4768,20,0.552362028111419,0.00137523223729969
"808",4123,20,0.598542460566422,0.00149020903912964
"809",5021,20,0.535236441795394,0.00133259415360487
"810",4476,20,0.572809806249924,0.0014261416811899
"811",3758,20,0.626366108167918,0.00155948240549712
"812",4381,20,0.579624194028211,0.00144310766594849
"813",4393,20,0.578758975837411,0.00144095350637971
"814",3430,20,0.652470943553627,0.00162447639375981
"815",3845,20,0.619618962544598,0.00154268383553989
"816",4866,20,0.545664328103983,0.00135855677356898
"817",4171,20,0.594976623048896,0.00148133106697098
"818",2864,20,0.700101946581632,0.00174306472446566
"819",3525,20,0.644800128447481,0.00160537813630644
"820",3532,20,0.644238490842349,0.00160397981038802
"821",3871,20,0.617616715591463,0.00153769878150495
"822",5070,20,0.53198152344906,0.00132449028619211
"823",4746,20,0.55387685695866,0.00137900375191998
"824",3179,20,0.673179975784377,0.00167603628976566
"825",4146,20,0.596831171213217,0.0014859483909205
"826",2964,20,0.69144064556122,0.00172150042465136
"827",5468,20,0.506266461320048,0.00126046672804693
"828",4636,20,0.561513544810471,0.00139801704172905
"829",4481,20,0.572453381766219,0.00142525428050845
"830",3383,20,0.656299652787511,0.00163400884548117
"831",3390,20,0.655727998798967,0.00163258558147384
"832",3872,20,0.617539835437758,0.0015375073706903
"833",3401,20,0.654830691234067,0.00163035152803203
"834",3440,20,0.65165921071045,0.00162245539825831
"835",4666,20,0.559420430148198,0.00139280575164496
"836",4992,20,0.537172195355752,0.00133741365705403
"837",4293,20,0.586008774847888,0.00145900354748634
"838",4691,20,0.557682129298886,0.00138847785210727
"839",3317,20,0.661714094339165,0.00164748934231088
"840",6063,20,0.470122674685767,0.00117047846305432
"841",2864,20,0.700101946581632,0.00174306472446566
"842",3313,20,0.662043674257314,0.00164830990727577
"843",3551,20,0.642716510658794,0.00160019049087214
"844",3585,20,0.640001935651504,0.00159343193240758
"845",2979,20,0.69015072495024,0.00171828887078362
"846",6060,20,0.470298279243777,0.00117091567096671
"847",4451,20,0.574595260221616,0.00143058697926457
"848",4422,20,0.576673360167516,0.0014357608867609
"849",3415,20,0.653690439075009,0.00162751260817878
"850",5623,20,0.496591485646192,0.00123637865217526
"851",3007,20,0.687749308177827,0.00171230999172869
"852",3536,20,0.643917774736545,0.00160318131392144
"853",5355,20,0.51343842397352,0.00127832297765099
"854",2979,20,0.69015072495024,0.00171828887078362
"855",3063,20,0.682971513136938,0.00170041457272983
"856",5510,20,0.503626388925782,0.00125389366096298
"857",3076,20,0.681867137524697,0.00169766497578662
"858",3108,20,0.67915627659741,0.00169091566437797
"859",4080,20,0.60175500056314,0.00149820739589976
"860",4090,20,0.601006362938233,0.00149634349044749
"861",4458,20,0.574094772874245,0.00142934090096912
"862",5083,20,0.531121301010263,0.00132234856469629
"863",3366,20,0.65769003099537,0.00163747051162796
"864",3015,20,0.687064725123091,0.00171060556485271
"865",3863,20,0.618232101482129,0.00153923092613502
"866",4482,20,0.572382123487633,0.00142507686664417
"867",5304,20,0.516708517184584,0.00128646462637765
"868",5104,20,0.529734648312128,0.00131889617406231
"869",3381,20,0.65646307401495,0.00163441572019159
"870",4688,20,0.55789043987206,0.00138899648916236
"871",4763,20,0.552705943191596,0.00137608849294559
"872",4152,20,0.596385553136953,0.00148483892228795
"873",4502,20,0.570958819177838,0.00142153322339808
"874",4158,20,0.595940267777007,0.00148373028202915
"875",4693,20,0.557543298796915,0.00138813220166044
"876",5760,20,0.488194102629454,0.00121547143689644
"877",4468,20,0.573380547073323,0.0014275626716627
"878",3327,20,0.660890862180745,0.0016454397166208
"879",3235,20,0.668503393908271,0.00166439286420583
"880",4301,20,0.585425463934425,0.00145755126088491
"881",3521,20,0.64512128402717,0.00160617772694428
"882",5106,20,0.529602775111836,0.00131856784541724
"883",4125,20,0.598393458212059,0.00148983806351814
"884",4770,20,0.552224522006052,0.00137488988424263
"885",4506,20,0.570674583306085,0.00142082555285967
"886",3154,20,0.675278284591791,0.00168126051186802
"887",5393,20,0.511015346003624,0.00127229016806579
"888",3511,20,0.645924872966711,0.00160817844632568
"889",5214,20,0.522530159318342,0.00130095894265739
"890",3698,20,0.631062071071211,0.00157117408457914
"891",3836,20,0.62031355930355,0.00154441319383431
"892",3125,20,0.67772051804519,0.00168734101343256
"893",3886,20,0.616464517588292,0.00153483011972686
"894",3056,20,0.683566917619073,0.00170189696905035
"895",3131,20,0.67721450474015,0.00168608117699527
"896",3904,20,0.615084716956745,0.0015313947888877
"897",4108,20,0.599661161494378,0.00149299430223921
"898",4173,20,0.594828508381239,0.00148096230145958
"899",3426,20,0.652795919735954,0.00162528549666614
"900",3396,20,0.655238405990362,0.0016313666276369
"901",4486,20,0.572097179063656,0.00142436743200213
"902",4118,20,0.598915128794575,0.00149113688234676
"903",3291,20,0.663859300250518,0.00165283032553347
"904",4459,20,0.574023310277353,0.00142916297840745
"905",3900,20,0.615391072182368,0.00153215753064202
"906",3565,20,0.641597352838687,0.00159740409022454
"907",5069,20,0.53204775208557,0.0013246551776063
"908",2937,20,0.693768581196237,0.00172729635552406
"909",4754,20,0.553325530034481,0.00137763109681185
"910",4682,20,0.558307294477733,0.00139003434452317
"911",5251,20,0.520128919575091,0.00129498050435725
"912",3056,20,0.683566917619073,0.00170189696905035
"913",4712,20,0.556226131529972,0.00138485281097964
"914",5373,20,0.512289221316358,0.00127546177347531
"915",4456,20,0.574237724759183,0.0014296968125462
"916",6070,20,0.469713185665092,0.00116945894601044
"917",4061,20,0.603179982139035,0.00150175521508536
"918",2997,20,0.688605996293554,0.00171444291371481
"919",4373,20,0.580201724625893,0.00144454556112509
"920",2927,20,0.694632767159798,0.00172944794512585
"921",3536,20,0.643917774736545,0.00160318131392144
"922",3911,20,0.614548962244326,0.00153006090438025
"923",3970,20,0.610051817887845,0.0015188642297718
"924",3909,20,0.614701987383536,0.00153044189563933
"925",3620,20,0.63721949575478,0.00158650440870106
"926",3703,20,0.630669399768428,0.00157019643910974
"927",5438,20,0.508160696310583,0.00126518286147288
"928",5416,20,0.509554304927086,0.00126865257046455
"929",3881,20,0.616848344559015,0.00153578574519859
"930",3069,20,0.682461579228478,0.00169914497504912
"931",3940,20,0.612334373790263,0.00152454717736901
"932",5033,20,0.53443748220987,0.00133060496006441
"933",3518,20,0.645362255679985,0.00160677768126474
"934",5773,20,0.487404685134562,0.00121350600058399
"935",4667,20,0.559350794195073,0.00139263237693283
"936",3417,20,0.653527708072843,0.00162710745194284
"937",3898,20,0.615544307010307,0.0015325390439694
"938",3393,20,0.655483156683896,0.00163197599074791
"939",3017,20,0.686893685859568,0.00171017972329035
"940",3044,20,0.684588818887899,0.00170444122715772
"941",4998,20,0.536771121062279,0.00133641509040776
"942",5006,20,0.536236821122779,0.00133508482789189
"943",4183,20,0.594088487938825,0.0014791198504639
"944",3371,20,0.657280790742885,0.00163645161394967
"945",3054,20,0.683737128504055,0.00170232074817392
"946",5404,20,0.510316065300971,0.00127054914801686
"947",4704,20,0.556780348578705,0.00138623266171718
"948",4398,20,0.57839884954959,0.001440056889206
"949",3580,20,0.640400417635803,0.00159442404490428
"950",4674,20,0.558863585172276,0.00139141935807862
"951",4443,20,0.575167780049946,0.00143201239897908
"952",4777,20,0.551743520150824,0.00137369231955888
"953",5039,20,0.534038449762852,0.00132961147706424
"954",3044,20,0.684588818887899,0.00170444122715772
"955",3459,20,0.650119699459212,0.00161862243111966
"956",4683,20,0.55823779708634,0.00138986131479233
"957",3529,20,0.64447913274611,0.00160457894372242
"958",4679,20,0.558515838568372,0.00139055356297366
"959",4364,20,0.580852134412915,0.00144616490579588
"960",2891,20,0.697752759383241,0.00173721588294097
"961",3023,20,0.686380823499734,0.00170890283455679
"962",3395,20,0.655319979399033,0.0016315697233886
"963",5844,20,0.483115720846932,0.00120282763811013
"964",3079,20,0.681612535323091,0.00169703108508177
"965",3291,20,0.663859300250518,0.00165283032553347
"966",4401,20,0.578182881346405,0.00143951918672079
"967",4168,20,0.595198864205392,0.00148188438741539
"968",4464,20,0.573666130704364,0.00142827369775766
"969",4214,20,0.591800270219474,0.00147342280647199
"970",4965,20,0.53898074147426,0.00134191644833626
"971",5335,20,0.514718339612109,0.00128150962184018
"972",2885,20,0.698274118830513,0.00173851392712688
"973",5198,20,0.523571963652593,0.00130355275402114
"974",3471,20,0.64914925102734,0.00161620627667706
"975",3862,20,0.618309067818972,0.0015394225515224
"976",2882,20,0.698534944620483,0.00173916331288555
"977",4476,20,0.572809806249924,0.0014261416811899
"978",3714,20,0.629806382748566,0.00156804775986198
"979",4574,20,0.56586416544131,0.00140884891184193
"980",3414,20,0.653771819770711,0.00162771522412725
"981",4469,20,0.573309173382362,0.00142738497045279
"982",4172,20,0.594902561105499,0.0014811466727387
"983",4652,20,0.56039624425709,0.00139523526517388
"984",3144,20,0.676119438300475,0.00168335475737701
"985",5612,20,0.497271959702617,0.00123807284875543
"986",5821,20,0.484500954777945,0.00120627649639722
"987",4004,20,0.607475205352572,0.00151244916059398
"988",4111,20,0.599437254161802,0.00149243683346646
"989",3204,20,0.671088187103482,0.00167082830101701
"990",5979,20,0.475064477081453,0.00118278221606237
"991",5308,20,0.516451288307665,0.00128582419596082
"992",2919,20,0.695324890920883,0.00173117114632362
"993",2910,20,0.696104354502289,0.00173311180008039
"994",3512,20,0.6458444690491,0.0016079782622908
"995",3144,20,0.676119438300475,0.00168335475737701
"996",3866,20,0.618001259950871,0.00153865619308072
"997",5448,20,0.507528498461955,0.001263608859609
"998",4450,20,0.574666794022983,0.00143076507910614
"999",3899,20,0.615467684827421,0.00153234827543239
"1000",3495,20,0.647212697832428,0.00161138478235386
